class name;;Method name;;number of detected pattern;;method Declaration;;parameter;;number of occurrences;;occurrenceType;;unitOnwhichOccurrenceIsDetected;;commentFragment
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r3 = virtualinvoke r1.<java.awt.Container: java.awt.Component[] getComponents()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r11 = virtualinvoke r1.<java.awt.Container: java.awt.ComponentOrientation getComponentOrientation()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i8 = r1.<java.awt.Container: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i10 = r1.<java.awt.Container: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i14 = r1.<java.awt.Container: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i29 = r1.<java.awt.Container: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i32 = r1.<java.awt.Container: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i49 = r1.<java.awt.Container: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i65 = r1.<java.awt.Container: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.GridLayout;;preferredLayoutSize;;1;;public java.awt.Dimension preferredLayoutSize(java.awt.Container);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r7 = virtualinvoke r1.<java.awt.Container: java.lang.Object getTreeLock()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r3 = virtualinvoke r1.<java.awt.Container: java.awt.Insets getInsets()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.Container: int getComponentCount()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r4 = virtualinvoke r1.<java.awt.Container: java.awt.Component getComponent(int)>(i5);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.GridLayout;;minimumLayoutSize;;1;;public java.awt.Dimension minimumLayoutSize(java.awt.Container);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r7 = virtualinvoke r1.<java.awt.Container: java.lang.Object getTreeLock()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r3 = virtualinvoke r1.<java.awt.Container: java.awt.Insets getInsets()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.Container: int getComponentCount()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r4 = virtualinvoke r1.<java.awt.Container: java.awt.Component getComponent(int)>(i5);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.GridLayout;;layoutContainer;;1;;public void layoutContainer(java.awt.Container);;;;;;;;;;
*;; * ;; * ;;*;;r1;;9;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r5 = virtualinvoke r1.<java.awt.Container: java.lang.Object getTreeLock()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r3 = virtualinvoke r1.<java.awt.Container: java.awt.Insets getInsets()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.Container: int getComponentCount()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r6 = virtualinvoke r1.<java.awt.Container: java.awt.ComponentOrientation getComponentOrientation()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i22 = r1.<java.awt.Container: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i32 = r1.<java.awt.Container: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r7 = virtualinvoke r1.<java.awt.Container: java.awt.Component getComponent(int)>(i15);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i48 = r1.<java.awt.Container: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r8 = virtualinvoke r1.<java.awt.Container: java.awt.Component getComponent(int)>(i57);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ImageFilter;;setProperties;;1;;public void setProperties(java.util.Hashtable);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r4 = virtualinvoke r1.<java.util.Hashtable: java.lang.Object clone()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ImageFilter;;resendTopDownLeftRight;;1;;public void resendTopDownLeftRight(java.awt.image.ImageProducer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r1.<java.awt.image.ImageProducer: void requestTopDownLeftRightResend(java.awt.image.ImageConsumer)>(r0);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ReplicateScaleFilter;;setProperties;;1;;public void setProperties(java.util.Hashtable);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r6 = virtualinvoke r1.<java.util.Hashtable: java.lang.Object clone()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ReplicateScaleFilter;;setPixels;;1;;public void setPixels(int, int, int, int, java.awt.image.ColorModel, byte[], int, int);;;;;;;;;;
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$b38 = r2[$i37];;pattern detected param  r2 must not be null  because used in  ArrayRef 
java.awt.image.ReplicateScaleFilter;;setPixels;;1;;public void setPixels(int, int, int, int, java.awt.image.ColorModel, int[], int, int);;;;;;;;;;
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i38 = r2[$i37];;pattern detected param  r2 must not be null  because used in  ArrayRef 
java.awt.MultipleGradientPaint;;<init>;;5;;void <init>(float[], java.awt.Color[], java.awt.MultipleGradientPaint$CycleMethod, java.awt.MultipleGradientPaint$ColorSpaceType, java.awt.geom.AffineTransform);;;;;;;;;;
*;; * ;; * ;;*;;r3;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r9;;pattern detected param  r3 must not be null  otherwise an exception is thrown 
*;; * ;; * ;;*;;r4;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r10;;pattern detected param  r4 must not be null  otherwise an exception is thrown 
*;; * ;; * ;;*;;r5;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r11;;pattern detected param  r5 must not be null  otherwise an exception is thrown 
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r7;;pattern detected param  r1 must not be null  otherwise an exception is thrown 
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r8;;pattern detected param  r2 must not be null  otherwise an exception is thrown 
java.awt.LinearGradientPaintContext;;<init>;;2;;void <init>(java.awt.LinearGradientPaint, java.awt.image.ColorModel, java.awt.Rectangle, java.awt.geom.Rectangle2D, java.awt.geom.AffineTransform, java.awt.RenderingHints, java.awt.geom.Point2D, java.awt.geom.Point2D, float[], java.awt.Color[], java.awt.MultipleGradientPaint$CycleMethod, java.awt.MultipleGradientPaint$ColorSpaceType);;;;;;;;;;
*;; * ;; * ;;*;;r8;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d2 = virtualinvoke r8.<java.awt.geom.Point2D: double getX()>();;pattern detected param  r8 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d3 = virtualinvoke r8.<java.awt.geom.Point2D: double getY()>();;pattern detected param  r8 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;*;;r7;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d0 = virtualinvoke r7.<java.awt.geom.Point2D: double getX()>();;pattern detected param  r7 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d1 = virtualinvoke r7.<java.awt.geom.Point2D: double getY()>();;pattern detected param  r7 must not be null  because used in  InvokeExpr 
java.awt.LinearGradientPaintContext;;fillRaster;;1;;protected void fillRaster(int[], int, int, int, int, int, int);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;r1[$i9] = $i10;;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.MultipleGradientPaintContext;;<init>;;5;;protected void <init>(java.awt.MultipleGradientPaint, java.awt.image.ColorModel, java.awt.Rectangle, java.awt.geom.Rectangle2D, java.awt.geom.AffineTransform, java.awt.RenderingHints, float[], java.awt.Color[], java.awt.MultipleGradientPaint$CycleMethod, java.awt.MultipleGradientPaint$ColorSpaceType);;;;;;;;;;
*;; * ;; * ;;*;;r3;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r15;;pattern detected param  r3 must not be null  otherwise an exception is thrown 
*;; * ;; * ;;*;;r4;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r16;;pattern detected param  r4 must not be null  otherwise an exception is thrown 
*;; * ;; * ;;*;;r5;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r17;;pattern detected param  r5 must not be null  otherwise an exception is thrown 
*;; * ;; * ;;*;;r6;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r18;;pattern detected param  r6 must not be null  otherwise an exception is thrown 
*;; * ;; * ;;*;;r1;;14;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r22 = r1.<java.awt.MultipleGradientPaint: java.lang.ref.SoftReference gradient>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r23 = r1.<java.awt.MultipleGradientPaint: java.lang.ref.SoftReference gradient>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r26 = r1.<java.awt.MultipleGradientPaint: java.lang.ref.SoftReference gradients>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r27 = r1.<java.awt.MultipleGradientPaint: java.lang.ref.SoftReference gradients>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;r1.<java.awt.MultipleGradientPaint: java.awt.image.ColorModel model> = $r30;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;r1.<java.awt.MultipleGradientPaint: float[] normalizedIntervals> = $r31;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;r1.<java.awt.MultipleGradientPaint: boolean isSimpleLookup> = $z0;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;r1.<java.awt.MultipleGradientPaint: int fastGradientArraySize> = $i0;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;r1.<java.awt.MultipleGradientPaint: java.lang.ref.SoftReference gradient> = $r32;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;r1.<java.awt.MultipleGradientPaint: java.lang.ref.SoftReference gradients> = $r34;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r36 = r1.<java.awt.MultipleGradientPaint: java.awt.image.ColorModel model>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r37 = r1.<java.awt.MultipleGradientPaint: float[] normalizedIntervals>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$z2 = r1.<java.awt.MultipleGradientPaint: boolean isSimpleLookup>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i1 = r1.<java.awt.MultipleGradientPaint: int fastGradientArraySize>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.image.SinglePixelPackedSampleModel;;<init>;;1;;public void <init>(int, int, int, int, int[]);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r7 = virtualinvoke r1.<java.lang.Object: java.lang.Object clone()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i21 = r1[i5];;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.image.SinglePixelPackedSampleModel;;createSubsetSampleModel;;1;;public java.awt.image.SampleModel createSubsetSampleModel(int[]);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i6 = r1[i0];;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.image.SinglePixelPackedSampleModel;;getDataElements;;1;;public java.lang.Object getDataElements(int, int, java.lang.Object, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r2;;3;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i8 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int)>($i7);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i13 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int)>($i12);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i18 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int)>($i17);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.SinglePixelPackedSampleModel;;getPixel;;1;;public int[] getPixel(int, int, int[], java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i2 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int)>($i9);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.SinglePixelPackedSampleModel;;getPixels;;1;;public int[] getPixels(int, int, int, int, int[], java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i10 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int)>($i23);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.SinglePixelPackedSampleModel;;getSample;;1;;public int getSample(int, int, int, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i3 = virtualinvoke r1.<java.awt.image.DataBuffer: int getElem(int)>($i8);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.SinglePixelPackedSampleModel;;getSamples;;1;;public int[] getSamples(int, int, int, int, int, int[], java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i9 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int)>($i17);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.SinglePixelPackedSampleModel;;setDataElements;;1;;public void setDataElements(int, int, java.lang.Object, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r2;;3;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int)>($i7, $s9);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int)>($i12, $i14);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int)>($i17, $i18);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.SinglePixelPackedSampleModel;;setPixel;;2;;public void setPixel(int, int, int[], java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i13 = r1[i4];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;; * ;; * ;;*;;r2;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i3 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int)>(i2);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int)>(i2, i3);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.SinglePixelPackedSampleModel;;setPixels;;2;;public void setPixels(int, int, int, int, int[], java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;i12 = r1[$i26];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;; * ;; * ;;*;;r2;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i10 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int)>($i21);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int)>($i31, i10);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.SinglePixelPackedSampleModel;;setSample;;1;;public void setSample(int, int, int, int, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i4 = virtualinvoke r1.<java.awt.image.DataBuffer: int getElem(int)>($i9);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.DataBuffer: void setElem(int,int)>($i20, i17);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.SinglePixelPackedSampleModel;;setSamples;;2;;public void setSamples(int, int, int, int, int, int[], java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;i10 = r1[$i21];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;; * ;; * ;;*;;r2;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i9 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int)>($i17);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int)>($i27, i26);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.RadialGradientPaint;;<init>;;2;;public void <init>(java.awt.geom.Point2D, float, java.awt.geom.Point2D, float[], java.awt.Color[], java.awt.MultipleGradientPaint$CycleMethod, java.awt.MultipleGradientPaint$ColorSpaceType, java.awt.geom.AffineTransform);;;;;;;;;;
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r9;;pattern detected param  r2 must not be null  otherwise an exception is thrown 
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r8;;pattern detected param  r1 must not be null  otherwise an exception is thrown 
java.awt.RadialGradientPaint;;<init>;;1;;public void <init>(java.awt.geom.Rectangle2D, float[], java.awt.Color[], java.awt.MultipleGradientPaint$CycleMethod);;;;;;;;;;
*;; * ;; * ;;*;;r1;;5;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d0 = virtualinvoke r1.<java.awt.geom.Rectangle2D: double getCenterX()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d1 = virtualinvoke r1.<java.awt.geom.Rectangle2D: double getCenterY()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d2 = virtualinvoke r1.<java.awt.geom.Rectangle2D: double getCenterX()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d3 = virtualinvoke r1.<java.awt.geom.Rectangle2D: double getCenterY()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$z0 = virtualinvoke r1.<java.awt.geom.Rectangle2D: boolean isEmpty()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.SplashScreen;;setImageURL;;1;;public void setImageURL(java.net.URL) throws java.lang.NullPointerException, java.io.IOException, java.lang.IllegalStateException;;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r2 = virtualinvoke r1.<java.net.URL: java.net.URLConnection openConnection()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.TexturePaint;;<init>;;1;;public void <init>(java.awt.image.BufferedImage, java.awt.geom.Rectangle2D);;;;;;;;;;
*;; * ;; * ;;*;;r2;;4;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d0 = virtualinvoke r2.<java.awt.geom.Rectangle2D: double getX()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d1 = virtualinvoke r2.<java.awt.geom.Rectangle2D: double getY()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d2 = virtualinvoke r2.<java.awt.geom.Rectangle2D: double getWidth()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d5 = virtualinvoke r2.<java.awt.geom.Rectangle2D: double getHeight()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.TexturePaintContext;;getContext;;3;;public static java.awt.PaintContext getContext(java.awt.image.BufferedImage, java.awt.geom.AffineTransform, java.awt.RenderingHints, java.awt.Rectangle);;;;;;;;;;
*;; * ;; * ;;*;;r3;;1;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;i0 = r3.<java.awt.Rectangle: int width>;;pattern detected param  r3 must not be null  because used in  FieldRef 
*;; * ;; * ;;*;;r0;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r4 = virtualinvoke r0.<java.awt.image.BufferedImage: java.awt.image.WritableRaster getRaster()>();;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r5 = virtualinvoke r0.<java.awt.image.BufferedImage: java.awt.image.ColorModel getColorModel()>();;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;*;;r2;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r7 = virtualinvoke r2.<java.awt.RenderingHints: java.lang.Object get(java.lang.Object)>($r9);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r12 = virtualinvoke r2.<java.awt.RenderingHints: java.lang.Object get(java.lang.Object)>($r11);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.TexturePaintContext;;isFilterableICM;;1;;public static boolean isFilterableICM(java.awt.image.ColorModel);;;;;;;;;;
*;; * ;; * ;;*;;r0;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;$i0 = virtualinvoke r1.<java.awt.image.IndexColorModel: int getMapSize()>();;pattern detected param  r0 must not be null it define a local r1which used in  InvokeExpr 
java.awt.TexturePaintContext;;isFilterableDCM;;1;;public static boolean isFilterableDCM(java.awt.image.ColorModel);;;;;;;;;;
*;; * ;; * ;;*;;r0;;4;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;$i0 = virtualinvoke r1.<java.awt.image.DirectColorModel: int getAlphaMask()>();;pattern detected param  r0 must not be null it define a local r1which used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;$i1 = virtualinvoke r1.<java.awt.image.DirectColorModel: int getRedMask()>();;pattern detected param  r0 must not be null it define a local r1which used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;$i2 = virtualinvoke r1.<java.awt.image.DirectColorModel: int getGreenMask()>();;pattern detected param  r0 must not be null it define a local r1which used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;$i3 = virtualinvoke r1.<java.awt.image.DirectColorModel: int getBlueMask()>();;pattern detected param  r0 must not be null it define a local r1which used in  InvokeExpr 
java.awt.TexturePaintContext;;<init>;;1;;void <init>(java.awt.image.ColorModel, java.awt.geom.AffineTransform, int, int, int);;;;;;;;;;
*;; * ;; * ;;*;;r2;;8;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r2 = virtualinvoke r2.<java.awt.geom.AffineTransform: java.awt.geom.AffineTransform createInverse()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.geom.AffineTransform: void setToScale(double,double)>(0.0, 0.0);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d0 = virtualinvoke r2.<java.awt.geom.AffineTransform: double getScaleX()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d3 = virtualinvoke r2.<java.awt.geom.AffineTransform: double getShearY()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d6 = virtualinvoke r2.<java.awt.geom.AffineTransform: double getShearX()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
