class name;;Method name;;method Declaration;;number of detected pattern
java.awt.geom.Arc2D;;setAngleStart;;public void setAngleStart(java.awt.geom.Point2D);;1
java.awt.geom.Arc2D;;setAngles;;public void setAngles(java.awt.geom.Point2D, java.awt.geom.Point2D);;2
java.awt.geom.Arc2D;;contains;;public boolean contains(java.awt.geom.Rectangle2D);;1
java.awt.geom.Arc2D;;equals;;public boolean equals(java.lang.Object);;1
java.awt.geom.ArcIterator;;<init>;;void <init>(java.awt.geom.Arc2D, java.awt.geom.AffineTransform);;1
java.awt.geom.ArcIterator;;currentSegment;;public int currentSegment(float[]);;1
java.awt.geom.ArcIterator;;currentSegment;;public int currentSegment(double[]);;1
java.awt.geom.Area;;<init>;;public void <init>(java.awt.Shape);;1
java.awt.geom.Area;;add;;public void add(java.awt.geom.Area);;1
java.awt.geom.Area;;subtract;;public void subtract(java.awt.geom.Area);;1
java.awt.geom.Area;;intersect;;public void intersect(java.awt.geom.Area);;1
java.awt.geom.Area;;exclusiveOr;;public void exclusiveOr(java.awt.geom.Area);;1
java.awt.geom.Area;;transform;;public void transform(java.awt.geom.AffineTransform);;1
java.awt.geom.Area;;contains;;public boolean contains(java.awt.geom.Point2D);;1
java.awt.geom.Area;;contains;;public boolean contains(java.awt.geom.Rectangle2D);;1
java.awt.geom.Area;;intersects;;public boolean intersects(java.awt.geom.Rectangle2D);;1
java.awt.geom.FlatteningPathIterator;;currentSegment;;public int currentSegment(float[]);;1
java.awt.geom.FlatteningPathIterator;;currentSegment;;public int currentSegment(double[]);;1
java.awt.geom.CubicCurve2D;;setCurve;;public void setCurve(double[], int);;1
java.awt.geom.CubicCurve2D;;setCurve;;public void setCurve(java.awt.geom.Point2D, java.awt.geom.Point2D, java.awt.geom.Point2D, java.awt.geom.Point2D);;4
java.awt.geom.CubicCurve2D;;setCurve;;public void setCurve(java.awt.geom.Point2D[], int);;1
java.awt.geom.CubicCurve2D;;setCurve;;public void setCurve(java.awt.geom.CubicCurve2D);;1
java.awt.geom.CubicCurve2D;;getFlatnessSq;;public static double getFlatnessSq(double[], int);;1
java.awt.geom.CubicCurve2D;;getFlatness;;public static double getFlatness(double[], int);;1
java.awt.geom.CubicCurve2D;;subdivide;;public static void subdivide(java.awt.geom.CubicCurve2D, java.awt.geom.CubicCurve2D, java.awt.geom.CubicCurve2D);;1
java.awt.geom.CubicCurve2D;;subdivide;;public static void subdivide(double[], int, double[], int, double[], int);;1
java.awt.geom.CubicCurve2D;;solveCubic;;public static int solveCubic(double[], double[]);;2
java.awt.geom.CubicCurve2D;;contains;;public boolean contains(java.awt.geom.Point2D);;1
java.awt.geom.CubicCurve2D;;intersects;;public boolean intersects(java.awt.geom.Rectangle2D);;1
java.awt.geom.CubicCurve2D;;contains;;public boolean contains(java.awt.geom.Rectangle2D);;1
java.awt.geom.QuadCurve2D;;setCurve;;public void setCurve(double[], int);;1
java.awt.geom.QuadCurve2D;;setCurve;;public void setCurve(java.awt.geom.Point2D, java.awt.geom.Point2D, java.awt.geom.Point2D);;3
java.awt.geom.QuadCurve2D;;setCurve;;public void setCurve(java.awt.geom.Point2D[], int);;1
java.awt.geom.QuadCurve2D;;setCurve;;public void setCurve(java.awt.geom.QuadCurve2D);;1
java.awt.geom.QuadCurve2D;;getFlatnessSq;;public static double getFlatnessSq(double[], int);;1
java.awt.geom.QuadCurve2D;;getFlatness;;public static double getFlatness(double[], int);;1
java.awt.geom.QuadCurve2D;;subdivide;;public static void subdivide(java.awt.geom.QuadCurve2D, java.awt.geom.QuadCurve2D, java.awt.geom.QuadCurve2D);;1
java.awt.geom.QuadCurve2D;;subdivide;;public static void subdivide(double[], int, double[], int, double[], int);;1
java.awt.geom.QuadCurve2D;;solveQuadratic;;public static int solveQuadratic(double[], double[]);;2
java.awt.geom.QuadCurve2D;;contains;;public boolean contains(java.awt.geom.Point2D);;1
java.awt.geom.QuadCurve2D;;intersects;;public boolean intersects(java.awt.geom.Rectangle2D);;1
java.awt.geom.QuadCurve2D;;contains;;public boolean contains(java.awt.geom.Rectangle2D);;1
java.awt.geom.CubicIterator;;currentSegment;;public int currentSegment(float[]);;1
java.awt.geom.CubicIterator;;currentSegment;;public int currentSegment(double[]);;1
java.awt.geom.Ellipse2D;;equals;;public boolean equals(java.lang.Object);;1
java.awt.geom.EllipseIterator;;<init>;;void <init>(java.awt.geom.Ellipse2D, java.awt.geom.AffineTransform);;1
java.awt.geom.EllipseIterator;;currentSegment;;public int currentSegment(float[]);;1
java.awt.geom.EllipseIterator;;currentSegment;;public int currentSegment(double[]);;1
java.awt.geom.LineIterator;;currentSegment;;public int currentSegment(float[]);;1
java.awt.geom.LineIterator;;currentSegment;;public int currentSegment(double[]);;1
java.awt.geom.QuadIterator;;currentSegment;;public int currentSegment(float[]);;1
java.awt.geom.QuadIterator;;currentSegment;;public int currentSegment(double[]);;1
java.awt.geom.RectIterator;;<init>;;void <init>(java.awt.geom.Rectangle2D, java.awt.geom.AffineTransform);;1
java.awt.geom.RectIterator;;currentSegment;;public int currentSegment(float[]);;1
java.awt.geom.RectIterator;;currentSegment;;public int currentSegment(double[]);;1
java.awt.geom.RoundRectangle2D;;setRoundRect;;public void setRoundRect(java.awt.geom.RoundRectangle2D);;1
java.awt.geom.RoundRectangle2D;;equals;;public boolean equals(java.lang.Object);;1
java.awt.geom.RoundRectIterator;;<init>;;void <init>(java.awt.geom.RoundRectangle2D, java.awt.geom.AffineTransform);;1
java.awt.geom.RoundRectIterator;;currentSegment;;public int currentSegment(float[]);;1
java.awt.geom.RoundRectIterator;;currentSegment;;public int currentSegment(double[]);;1
java.awt.image.AffineTransformOp;;<init>;;public void <init>(java.awt.geom.AffineTransform, java.awt.RenderingHints);;1
java.awt.image.AffineTransformOp;;<init>;;public void <init>(java.awt.geom.AffineTransform, int);;1
java.awt.image.AffineTransformOp;;filter;;public final java.awt.image.BufferedImage filter(java.awt.image.BufferedImage, java.awt.image.BufferedImage);;2
java.awt.image.AffineTransformOp;;filter;;public final java.awt.image.WritableRaster filter(java.awt.image.Raster, java.awt.image.WritableRaster);;1
java.awt.image.AffineTransformOp;;getBounds2D;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.BufferedImage);;1
java.awt.image.AffineTransformOp;;getBounds2D;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.Raster);;1
java.awt.image.AffineTransformOp;;createCompatibleDestImage;;public java.awt.image.BufferedImage createCompatibleDestImage(java.awt.image.BufferedImage, java.awt.image.ColorModel);;1
java.awt.image.AffineTransformOp;;createCompatibleDestRaster;;public java.awt.image.WritableRaster createCompatibleDestRaster(java.awt.image.Raster);;1
java.awt.image.AffineTransformOp;;validateTransform;;void validateTransform(java.awt.geom.AffineTransform);;1
java.awt.image.ColorConvertOp;;<init>;;public void <init>(java.awt.color.ColorSpace, java.awt.RenderingHints);;1
java.awt.image.ColorConvertOp;;<init>;;public void <init>(java.awt.color.ICC_Profile[], java.awt.RenderingHints);;1
java.awt.image.ColorConvertOp;;filter;;public final java.awt.image.BufferedImage filter(java.awt.image.BufferedImage, java.awt.image.BufferedImage);;1
java.awt.image.ColorConvertOp;;filter;;public final java.awt.image.WritableRaster filter(java.awt.image.Raster, java.awt.image.WritableRaster);;1
java.awt.image.ColorConvertOp;;getBounds2D;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.BufferedImage);;1
java.awt.image.ColorConvertOp;;getBounds2D;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.Raster);;1
java.awt.image.ColorConvertOp;;createCompatibleDestRaster;;public java.awt.image.WritableRaster createCompatibleDestRaster(java.awt.image.Raster);;1
java.awt.image.ColorConvertOp;;getPoint2D;;public final java.awt.geom.Point2D getPoint2D(java.awt.geom.Point2D, java.awt.geom.Point2D);;1
java.awt.image.BandCombineOp;;<init>;;public void <init>(float[][], java.awt.RenderingHints);;1
java.awt.image.BandCombineOp;;filter;;public java.awt.image.WritableRaster filter(java.awt.image.Raster, java.awt.image.WritableRaster);;1
java.awt.image.BandCombineOp;;getBounds2D;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.Raster);;1
java.awt.image.BandCombineOp;;createCompatibleDestRaster;;public java.awt.image.WritableRaster createCompatibleDestRaster(java.awt.image.Raster);;1
java.awt.image.BandCombineOp;;getPoint2D;;public final java.awt.geom.Point2D getPoint2D(java.awt.geom.Point2D, java.awt.geom.Point2D);;1
java.awt.image.BandedSampleModel;;createSubsetSampleModel;;public java.awt.image.SampleModel createSubsetSampleModel(int[]);;1
java.awt.image.BandedSampleModel;;getDataElements;;public java.lang.Object getDataElements(int, int, java.lang.Object, java.awt.image.DataBuffer);;1
java.awt.image.BandedSampleModel;;getPixel;;public int[] getPixel(int, int, int[], java.awt.image.DataBuffer);;1
java.awt.image.BandedSampleModel;;getPixels;;public int[] getPixels(int, int, int, int, int[], java.awt.image.DataBuffer);;1
java.awt.image.BandedSampleModel;;getSample;;public int getSample(int, int, int, java.awt.image.DataBuffer);;1
java.awt.image.BandedSampleModel;;getSampleFloat;;public float getSampleFloat(int, int, int, java.awt.image.DataBuffer);;1
java.awt.image.BandedSampleModel;;getSampleDouble;;public double getSampleDouble(int, int, int, java.awt.image.DataBuffer);;1
java.awt.image.BandedSampleModel;;getSamples;;public int[] getSamples(int, int, int, int, int, int[], java.awt.image.DataBuffer);;1
java.awt.image.BandedSampleModel;;setDataElements;;public void setDataElements(int, int, java.lang.Object, java.awt.image.DataBuffer);;1
java.awt.image.BandedSampleModel;;setPixel;;public void setPixel(int, int, int[], java.awt.image.DataBuffer);;2
java.awt.image.BandedSampleModel;;setPixels;;public void setPixels(int, int, int, int, int[], java.awt.image.DataBuffer);;2
java.awt.image.BandedSampleModel;;setSample;;public void setSample(int, int, int, int, java.awt.image.DataBuffer);;1
java.awt.image.BandedSampleModel;;setSample;;public void setSample(int, int, int, float, java.awt.image.DataBuffer);;1
java.awt.image.BandedSampleModel;;setSample;;public void setSample(int, int, int, double, java.awt.image.DataBuffer);;1
java.awt.image.BandedSampleModel;;setSamples;;public void setSamples(int, int, int, int, int, int[], java.awt.image.DataBuffer);;2
java.awt.image.DataBufferDouble;;<init>;;public void <init>(double[][], int);;1
java.awt.image.DataBufferDouble;;<init>;;public void <init>(double[][], int, int[]);;1
java.awt.image.DataBufferShort;;<init>;;public void <init>(short[][], int);;1
java.awt.image.DataBufferShort;;<init>;;public void <init>(short[][], int, int[]);;1
java.awt.image.DataBufferFloat;;<init>;;public void <init>(float[][], int);;1
java.awt.image.DataBufferFloat;;<init>;;public void <init>(float[][], int, int[]);;1
java.awt.image.ComponentColorModel;;getDataElement;;public int getDataElement(int[], int);;1
java.awt.image.ComponentColorModel;;getDataElements;;public java.lang.Object getDataElements(int[], int, java.lang.Object);;1
java.awt.image.ComponentColorModel;;getDataElements;;public java.lang.Object getDataElements(float[], int, java.lang.Object);;1
java.awt.image.ComponentColorModel;;coerceData;;public java.awt.image.ColorModel coerceData(java.awt.image.WritableRaster, boolean);;1
java.awt.image.ComponentColorModel;;isCompatibleRaster;;public boolean isCompatibleRaster(java.awt.image.Raster);;1
java.awt.image.ComponentColorModel;;isCompatibleSampleModel;;public boolean isCompatibleSampleModel(java.awt.image.SampleModel);;1
java.awt.image.ComponentColorModel;;getAlphaRaster;;public java.awt.image.WritableRaster getAlphaRaster(java.awt.image.WritableRaster);;1
java.awt.image.ComponentColorModel;;equals;;public boolean equals(java.lang.Object);;1
java.awt.image.PixelInterleavedSampleModel;;<init>;;public void <init>(int, int, int, int, int, int[]);;1
java.awt.image.PixelInterleavedSampleModel;;createSubsetSampleModel;;public java.awt.image.SampleModel createSubsetSampleModel(int[]);;1
java.awt.image.BufferedImageFilter;;<init>;;public void <init>(java.awt.image.BufferedImageOp);;1
java.awt.image.BufferedImageFilter;;setPixels;;public void setPixels(int, int, int, int, java.awt.image.ColorModel, byte[], int, int);;2
java.awt.image.BufferedImageFilter;;setPixels;;public void setPixels(int, int, int, int, java.awt.image.ColorModel, int[], int, int);;2
java.awt.image.ByteLookupTable;;<init>;;public void <init>(int, byte[][]);;1
java.awt.image.ByteLookupTable;;lookupPixel;;public int[] lookupPixel(int[], int[]);;1
java.awt.image.ByteLookupTable;;lookupPixel;;public byte[] lookupPixel(byte[], byte[]);;1
java.awt.image.ConvolveOp;;filter;;public final java.awt.image.BufferedImage filter(java.awt.image.BufferedImage, java.awt.image.BufferedImage);;2
java.awt.image.ConvolveOp;;filter;;public final java.awt.image.WritableRaster filter(java.awt.image.Raster, java.awt.image.WritableRaster);;1
java.awt.image.ConvolveOp;;createCompatibleDestImage;;public java.awt.image.BufferedImage createCompatibleDestImage(java.awt.image.BufferedImage, java.awt.image.ColorModel);;1
java.awt.image.ConvolveOp;;createCompatibleDestRaster;;public java.awt.image.WritableRaster createCompatibleDestRaster(java.awt.image.Raster);;1
java.awt.image.ConvolveOp;;getBounds2D;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.BufferedImage);;1
java.awt.image.ConvolveOp;;getBounds2D;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.Raster);;1
java.awt.image.ConvolveOp;;getPoint2D;;public final java.awt.geom.Point2D getPoint2D(java.awt.geom.Point2D, java.awt.geom.Point2D);;1
java.awt.image.CropImageFilter;;setProperties;;public void setProperties(java.util.Hashtable);;1
java.awt.image.MultiPixelPackedSampleModel;;getSample;;public int getSample(int, int, int, java.awt.image.DataBuffer);;1
java.awt.image.MultiPixelPackedSampleModel;;setSample;;public void setSample(int, int, int, int, java.awt.image.DataBuffer);;1
java.awt.image.MultiPixelPackedSampleModel;;getDataElements;;public java.lang.Object getDataElements(int, int, java.lang.Object, java.awt.image.DataBuffer);;1
java.awt.image.MultiPixelPackedSampleModel;;getPixel;;public int[] getPixel(int, int, int[], java.awt.image.DataBuffer);;1
java.awt.image.MultiPixelPackedSampleModel;;setDataElements;;public void setDataElements(int, int, java.lang.Object, java.awt.image.DataBuffer);;1
java.awt.image.MultiPixelPackedSampleModel;;setPixel;;public void setPixel(int, int, int[], java.awt.image.DataBuffer);;2
java.awt.image.LookupOp;;filter;;public final java.awt.image.BufferedImage filter(java.awt.image.BufferedImage, java.awt.image.BufferedImage);;1
java.awt.image.LookupOp;;filter;;public final java.awt.image.WritableRaster filter(java.awt.image.Raster, java.awt.image.WritableRaster);;2
java.awt.image.LookupOp;;getBounds2D;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.BufferedImage);;1
java.awt.image.LookupOp;;getBounds2D;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.Raster);;1
java.awt.image.LookupOp;;createCompatibleDestImage;;public java.awt.image.BufferedImage createCompatibleDestImage(java.awt.image.BufferedImage, java.awt.image.ColorModel);;1
java.awt.image.LookupOp;;createCompatibleDestRaster;;public java.awt.image.WritableRaster createCompatibleDestRaster(java.awt.image.Raster);;1
java.awt.image.LookupOp;;getPoint2D;;public final java.awt.geom.Point2D getPoint2D(java.awt.geom.Point2D, java.awt.geom.Point2D);;1
java.awt.image.ShortLookupTable;;<init>;;public void <init>(int, short[][]);;1
java.awt.image.ShortLookupTable;;lookupPixel;;public int[] lookupPixel(int[], int[]);;1
java.awt.image.ShortLookupTable;;lookupPixel;;public short[] lookupPixel(short[], short[]);;1
java.awt.image.MemoryImageSource;;addConsumer;;public synchronized void addConsumer(java.awt.image.ImageConsumer);;1
java.awt.image.PixelGrabber;;<init>;;public void <init>(java.awt.Image, int, int, int, int, int[], int, int);;1
java.awt.image.PixelGrabber;;<init>;;public void <init>(java.awt.Image, int, int, int, int, boolean);;1
java.awt.image.PixelGrabber;;setPixels;;public void setPixels(int, int, int, int, java.awt.image.ColorModel, byte[], int, int);;2
java.awt.image.PixelGrabber;;setPixels;;public void setPixels(int, int, int, int, java.awt.image.ColorModel, int[], int, int);;2
java.awt.image.RescaleOp;;<init>;;public void <init>(float[], float[], java.awt.RenderingHints);;2
java.awt.image.RescaleOp;;filter;;public final java.awt.image.BufferedImage filter(java.awt.image.BufferedImage, java.awt.image.BufferedImage);;1
java.awt.image.RescaleOp;;filter;;public final java.awt.image.WritableRaster filter(java.awt.image.Raster, java.awt.image.WritableRaster);;1
java.awt.image.RescaleOp;;getBounds2D;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.BufferedImage);;1
java.awt.image.RescaleOp;;getBounds2D;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.Raster);;1
java.awt.image.RescaleOp;;createCompatibleDestImage;;public java.awt.image.BufferedImage createCompatibleDestImage(java.awt.image.BufferedImage, java.awt.image.ColorModel);;1
java.awt.image.RescaleOp;;createCompatibleDestRaster;;public java.awt.image.WritableRaster createCompatibleDestRaster(java.awt.image.Raster);;1
java.awt.image.RescaleOp;;getPoint2D;;public final java.awt.geom.Point2D getPoint2D(java.awt.geom.Point2D, java.awt.geom.Point2D);;1
java.awt.image.RGBImageFilter;;filterIndexColorModel;;public java.awt.image.IndexColorModel filterIndexColorModel(java.awt.image.IndexColorModel);;1
java.awt.image.RGBImageFilter;;filterRGBPixels;;public void filterRGBPixels(int, int, int, int, int[], int, int);;1
java.awt.image.RGBImageFilter;;setPixels;;public void setPixels(int, int, int, int, java.awt.image.ColorModel, byte[], int, int);;2
java.awt.image.RGBImageFilter;;setPixels;;public void setPixels(int, int, int, int, java.awt.image.ColorModel, int[], int, int);;2
java.awt.image.renderable.RenderableImageOp;;<init>;;public void <init>(java.awt.image.renderable.ContextualRenderedImageFactory, java.awt.image.renderable.ParameterBlock);;1
java.awt.image.renderable.RenderableImageOp;;setParameterBlock;;public java.awt.image.renderable.ParameterBlock setParameterBlock(java.awt.image.renderable.ParameterBlock);;1
java.awt.print.Book;;setPage;;public void setPage(int, java.awt.print.Printable, java.awt.print.PageFormat) throws java.lang.IndexOutOfBoundsException;;2
java.awt.print.PageFormat;;setPaper;;public void setPaper(java.awt.print.Paper);;1
java.awt.print.PrinterJob;;printDialog;;public boolean printDialog(javax.print.attribute.PrintRequestAttributeSet) throws java.awt.HeadlessException;;1
java.awt.print.PrinterJob;;pageDialog;;public java.awt.print.PageFormat pageDialog(javax.print.attribute.PrintRequestAttributeSet) throws java.awt.HeadlessException;;1
