class name;;Method name;;number of detected pattern
java.lang.invoke.SwitchPoint;;invalidateAll;;1
java.lang.management.LockInfo;;<init>;;1
java.lang.management.LockInfo;;<init>;;1
java.lang.management.ManagementFactory;;newPlatformMXBeanProxy;;2
java.lang.management.ManagementFactory;;getPlatformMXBean;;1
java.lang.management.ManagementFactory;;getPlatformMXBeans;;1
java.lang.management.ManagementFactory;;getPlatformMXBean;;1
java.lang.management.ManagementFactory;;getPlatformMXBeans;;1
java.lang.management.PlatformComponent;;getGcMXBeanList;;1
java.lang.management.PlatformComponent;;getOSMXBeanList;;1
java.lang.management.PlatformComponent;;keyProperties;;1
java.lang.management.PlatformComponent;;getObjectNames;;1
java.lang.management.PlatformComponent;;getPlatformComponent;;1
java.lang.management.ThreadInfo;;<init>;;4
java.lang.management.ThreadInfo;;initialize;;1
java.lang.management.ManagementPermission;;<init>;;1
java.lang.management.ManagementPermission;;<init>;;1
java.lang.management.MemoryNotificationInfo;;<init>;;2
java.lang.reflect.ReflectAccess;;getMethodAccessor;;1
java.lang.reflect.ReflectAccess;;setMethodAccessor;;1
java.lang.reflect.ReflectAccess;;getConstructorAccessor;;1
java.lang.reflect.ReflectAccess;;setConstructorAccessor;;1
java.lang.reflect.ReflectAccess;;getConstructorSlot;;1
java.lang.reflect.ReflectAccess;;getConstructorSignature;;1
java.lang.reflect.ReflectAccess;;getConstructorAnnotations;;1
java.lang.reflect.ReflectAccess;;getConstructorParameterAnnotations;;1
java.lang.reflect.ReflectAccess;;copyMethod;;1
java.lang.reflect.ReflectAccess;;copyField;;1
java.lang.reflect.ReflectAccess;;copyConstructor;;1
