class name;;Method name;;method Declaration;;number of detected pattern
java.util.HashMap;;<init>;;public void <init>(java.util.Map);;1
java.util.HashMap;;hash;;final int hash(java.lang.Object);;1
java.util.HashMap;;transfer;;void transfer(java.util.HashMap$Entry[], boolean);;1
java.util.HashMap;;putAll;;public void putAll(java.util.Map);;1
java.util.HashMap;;removeMapping;;final java.util.HashMap$Entry removeMapping(java.lang.Object);;1
java.util.Hashtable;;<init>;;public void <init>(java.util.Map);;1
java.util.Hashtable;;contains;;public synchronized boolean contains(java.lang.Object);;1
java.util.Hashtable;;put;;public synchronized java.lang.Object put(java.lang.Object, java.lang.Object);;1
java.util.Hashtable;;putAll;;public synchronized void putAll(java.util.Map);;1
java.util.Hashtable;;equals;;public synchronized boolean equals(java.lang.Object);;1
java.util.ArrayList;;<init>;;public void <init>(java.util.Collection);;1
java.util.ArrayList;;toArray;;public java.lang.Object[] toArray(java.lang.Object[]);;1
java.util.ArrayList;;addAll;;public boolean addAll(java.util.Collection);;1
java.util.ArrayList;;addAll;;public boolean addAll(int, java.util.Collection);;1
java.util.DualPivotQuicksort;;sort;;public static void sort(int[], int, int);;1
java.util.DualPivotQuicksort;;sort;;public static void sort(long[], int, int);;1
java.util.DualPivotQuicksort;;sort;;public static void sort(short[], int, int);;1
java.util.DualPivotQuicksort;;sort;;public static void sort(char[], int, int);;1
java.util.DualPivotQuicksort;;sort;;public static void sort(byte[], int, int);;1
java.util.DualPivotQuicksort;;sort;;public static void sort(float[], int, int);;1
java.util.DualPivotQuicksort;;sort;;public static void sort(double[], int, int);;1
java.util.HashSet;;<init>;;public void <init>(java.util.Collection);;1
java.util.Random;;nextBytes;;public void nextBytes(byte[]);;1
java.util.BitSet;;valueOf;;public static java.util.BitSet valueOf(long[]);;1
java.util.BitSet;;valueOf;;public static java.util.BitSet valueOf(java.nio.LongBuffer);;1
java.util.BitSet;;valueOf;;public static java.util.BitSet valueOf(java.nio.ByteBuffer);;1
java.util.BitSet;;intersects;;public boolean intersects(java.util.BitSet);;1
java.util.BitSet;;and;;public void and(java.util.BitSet);;1
java.util.BitSet;;or;;public void or(java.util.BitSet);;1
java.util.BitSet;;xor;;public void xor(java.util.BitSet);;1
java.util.BitSet;;andNot;;public void andNot(java.util.BitSet);;1
java.util.BitSet;;equals;;public boolean equals(java.lang.Object);;1
java.util.Calendar;;setTime;;public final void setTime(java.util.Date);;1
java.util.Calendar;;checkDisplayNameParams;;boolean checkDisplayNameParams(int, int, int, int, java.util.Locale, int);;1
java.util.Calendar;;equals;;public boolean equals(java.lang.Object);;1
java.util.TimeZone;;setID;;public void setID(java.lang.String);;1
java.util.Date;;equals;;public boolean equals(java.lang.Object);;1
java.util.Date;;getMillisOf;;static final long getMillisOf(java.util.Date);;1
java.util.ResourceBundle;;getBundle;;public static java.util.ResourceBundle getBundle(java.lang.String, java.util.Locale, java.lang.ClassLoader);;1
java.util.ResourceBundle;;clearCache;;public static final void clearCache(java.lang.ClassLoader);;1
java.util.ResourceBundle;;containsKey;;public boolean containsKey(java.lang.String);;1
java.util.concurrent.ConcurrentHashMap;;<init>;;public void <init>(java.util.Map);;1
java.util.concurrent.ConcurrentHashMap;;get;;public java.lang.Object get(java.lang.Object);;1
java.util.concurrent.ConcurrentHashMap;;containsKey;;public boolean containsKey(java.lang.Object);;1
java.util.concurrent.ConcurrentHashMap;;containsValue;;public boolean containsValue(java.lang.Object);;1
java.util.concurrent.ConcurrentHashMap;;put;;public java.lang.Object put(java.lang.Object, java.lang.Object);;1
java.util.concurrent.ConcurrentHashMap;;putIfAbsent;;public java.lang.Object putIfAbsent(java.lang.Object, java.lang.Object);;1
java.util.concurrent.ConcurrentHashMap;;putAll;;public void putAll(java.util.Map);;1
java.util.concurrent.ConcurrentHashMap;;replace;;public java.lang.Object replace(java.lang.Object, java.lang.Object);;1
java.util.GregorianCalendar;;setGregorianChange;;public void setGregorianChange(java.util.Date);;1
java.util.GregorianCalendar;;equals;;public boolean equals(java.lang.Object);;1
java.util.SimpleTimeZone;;inDaylightTime;;public boolean inDaylightTime(java.util.Date);;1
java.util.SimpleTimeZone;;equals;;public boolean equals(java.lang.Object);;1
java.util.SimpleTimeZone;;hasSameRules;;public boolean hasSameRules(java.util.TimeZone);;1
java.util.concurrent.locks.ReentrantLock;;tryLock;;public boolean tryLock(long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;1
java.util.concurrent.locks.ReentrantLock;;hasWaiters;;public boolean hasWaiters(java.util.concurrent.locks.Condition);;1
java.util.concurrent.locks.ReentrantLock;;getWaitQueueLength;;public int getWaitQueueLength(java.util.concurrent.locks.Condition);;1
java.util.concurrent.locks.ReentrantLock;;getWaitingThreads;;protected java.util.Collection getWaitingThreads(java.util.concurrent.locks.Condition);;1
java.util.Collections;;sort;;public static void sort(java.util.List);;1
java.util.Collections;;sort;;public static void sort(java.util.List, java.util.Comparator);;1
java.util.Collections;;binarySearch;;public static int binarySearch(java.util.List, java.lang.Object);;1
java.util.Collections;;binarySearch;;public static int binarySearch(java.util.List, java.lang.Object, java.util.Comparator);;1
java.util.Collections;;reverse;;public static void reverse(java.util.List);;1
java.util.Collections;;shuffle;;public static void shuffle(java.util.List, java.util.Random);;2
java.util.Collections;;swap;;public static void swap(java.util.List, int, int);;1
java.util.Collections;;fill;;public static void fill(java.util.List, java.lang.Object);;1
java.util.Collections;;copy;;public static void copy(java.util.List, java.util.List);;2
java.util.Collections;;min;;public static java.lang.Object min(java.util.Collection);;1
java.util.Collections;;min;;public static java.lang.Object min(java.util.Collection, java.util.Comparator);;1
java.util.Collections;;max;;public static java.lang.Object max(java.util.Collection);;1
java.util.Collections;;max;;public static java.lang.Object max(java.util.Collection, java.util.Comparator);;1
java.util.Collections;;rotate;;public static void rotate(java.util.List, int);;1
java.util.Collections;;replaceAll;;public static boolean replaceAll(java.util.List, java.lang.Object, java.lang.Object);;1
java.util.Collections;;indexOfSubList;;public static int indexOfSubList(java.util.List, java.util.List);;2
java.util.Collections;;lastIndexOfSubList;;public static int lastIndexOfSubList(java.util.List, java.util.List);;2
java.util.Collections;;list;;public static java.util.ArrayList list(java.util.Enumeration);;1
java.util.Collections;;frequency;;public static int frequency(java.util.Collection, java.lang.Object);;1
java.util.Collections;;disjoint;;public static boolean disjoint(java.util.Collection, java.util.Collection);;2
java.util.Collections;;addAll;;public static transient boolean addAll(java.util.Collection, java.lang.Object[]);;2
java.util.Currency;;getInstance;;public static java.util.Currency getInstance(java.util.Locale);;1
java.util.regex.Pattern;;split;;public java.lang.String[] split(java.lang.CharSequence, int);;1
java.util.regex.Pattern;;quote;;public static java.lang.String quote(java.lang.String);;1
java.util.regex.Matcher;;<init>;;void <init>(java.util.regex.Pattern, java.lang.CharSequence);;1
java.util.regex.Matcher;;usePattern;;public java.util.regex.Matcher usePattern(java.util.regex.Pattern);;1
java.util.regex.Matcher;;group;;public java.lang.String group(java.lang.String);;1
java.util.regex.Matcher;;quoteReplacement;;public static java.lang.String quoteReplacement(java.lang.String);;1
java.util.regex.Matcher;;appendReplacement;;public java.util.regex.Matcher appendReplacement(java.lang.StringBuffer, java.lang.String);;2
java.util.regex.Matcher;;appendTail;;public java.lang.StringBuffer appendTail(java.lang.StringBuffer);;1
java.util.regex.Matcher;;replaceFirst;;public java.lang.String replaceFirst(java.lang.String);;1
java.util.StringTokenizer;;<init>;;public void <init>(java.lang.String, java.lang.String, boolean);;1
java.util.DuplicateFormatFlagsException;;<init>;;public void <init>(java.lang.String);;1
java.util.EnumMap;;<init>;;public void <init>(java.util.EnumMap);;1
java.util.EnumMap;;<init>;;public void <init>(java.util.Map);;1
java.util.EnumMap;;containsKey;;public boolean containsKey(java.lang.Object);;1
java.util.EnumMap;;get;;public java.lang.Object get(java.lang.Object);;1
java.util.EnumMap;;put;;public java.lang.Object put(java.lang.Enum, java.lang.Object);;1
java.util.EnumMap;;remove;;public java.lang.Object remove(java.lang.Object);;1
java.util.EnumMap;;putAll;;public void putAll(java.util.Map);;1
java.util.EnumMap;;equals;;public boolean equals(java.lang.Object);;1
java.util.EnumSet;;copyOf;;public static java.util.EnumSet copyOf(java.util.EnumSet);;1
java.util.EnumSet;;copyOf;;public static java.util.EnumSet copyOf(java.util.Collection);;1
java.util.EnumSet;;of;;public static java.util.EnumSet of(java.lang.Enum);;1
java.util.EnumSet;;of;;public static java.util.EnumSet of(java.lang.Enum, java.lang.Enum);;1
java.util.EnumSet;;of;;public static java.util.EnumSet of(java.lang.Enum, java.lang.Enum, java.lang.Enum);;1
java.util.EnumSet;;of;;public static java.util.EnumSet of(java.lang.Enum, java.lang.Enum, java.lang.Enum, java.lang.Enum);;1
java.util.EnumSet;;of;;public static java.util.EnumSet of(java.lang.Enum, java.lang.Enum, java.lang.Enum, java.lang.Enum, java.lang.Enum);;1
java.util.EnumSet;;of;;public static transient java.util.EnumSet of(java.lang.Enum, java.lang.Enum[]);;2
java.util.EnumSet;;range;;public static java.util.EnumSet range(java.lang.Enum, java.lang.Enum);;1
java.util.EnumSet;;typeCheck;;final void typeCheck(java.lang.Enum);;1
java.util.JumboEnumSet;;addRange;;void addRange(java.lang.Enum, java.lang.Enum);;2
java.util.JumboEnumSet;;add;;public boolean add(java.lang.Enum);;1
java.util.JumboEnumSet;;containsAll;;public boolean containsAll(java.util.Collection);;1
java.util.JumboEnumSet;;addAll;;public boolean addAll(java.util.Collection);;1
java.util.JumboEnumSet;;removeAll;;public boolean removeAll(java.util.Collection);;1
java.util.JumboEnumSet;;retainAll;;public boolean retainAll(java.util.Collection);;1
java.util.JumboEnumSet;;equals;;public boolean equals(java.lang.Object);;1
java.util.RegularEnumSet;;addRange;;void addRange(java.lang.Enum, java.lang.Enum);;2
java.util.RegularEnumSet;;add;;public boolean add(java.lang.Enum);;1
java.util.RegularEnumSet;;containsAll;;public boolean containsAll(java.util.Collection);;1
java.util.RegularEnumSet;;addAll;;public boolean addAll(java.util.Collection);;1
java.util.RegularEnumSet;;removeAll;;public boolean removeAll(java.util.Collection);;1
java.util.RegularEnumSet;;retainAll;;public boolean retainAll(java.util.Collection);;1
java.util.RegularEnumSet;;equals;;public boolean equals(java.lang.Object);;1
java.util.EventObject;;<init>;;public void <init>(java.lang.Object);;1
java.util.FormatFlagsConversionMismatchException;;<init>;;public void <init>(java.lang.String, char);;1
java.util.Objects;;compare;;public static int compare(java.lang.Object, java.lang.Object, java.util.Comparator);;1
java.util.Objects;;requireNonNull;;public static java.lang.Object requireNonNull(java.lang.Object);;1
java.util.Objects;;requireNonNull;;public static java.lang.Object requireNonNull(java.lang.Object, java.lang.String);;1
java.util.MissingFormatArgumentException;;<init>;;public void <init>(java.lang.String);;1
java.util.UnknownFormatConversionException;;<init>;;public void <init>(java.lang.String);;1
java.util.LinkedHashMap;;transfer;;void transfer(java.util.HashMap$Entry[], boolean);;1
java.util.LinkedHashSet;;<init>;;public void <init>(java.util.Collection);;1
java.util.IdentityHashMap;;<init>;;public void <init>(java.util.Map);;1
java.util.IdentityHashMap;;putAll;;public void putAll(java.util.Map);;1
java.util.IdentityHashMap;;equals;;public boolean equals(java.lang.Object);;1
java.util.IllegalFormatConversionException;;<init>;;public void <init>(char, java.lang.Class);;1
java.util.IllegalFormatFlagsException;;<init>;;public void <init>(java.lang.String);;1
java.util.LinkedList;;linkBefore;;void linkBefore(java.lang.Object, java.util.LinkedList$Node);;1
java.util.LinkedList;;unlink;;java.lang.Object unlink(java.util.LinkedList$Node);;1
java.util.LinkedList;;addAll;;public boolean addAll(int, java.util.Collection);;1
java.util.LinkedList;;toArray;;public java.lang.Object[] toArray(java.lang.Object[]);;1
java.util.ListResourceBundle;;handleGetObject;;public final java.lang.Object handleGetObject(java.lang.String);;1
java.util.PropertyPermission;;implies;;public boolean implies(java.security.Permission);;1
java.util.PropertyPermission;;equals;;public boolean equals(java.lang.Object);;1
java.util.MissingFormatWidthException;;<init>;;public void <init>(java.lang.String);;1
java.util.Observable;;addObserver;;public synchronized void addObserver(java.util.Observer);;1
java.util.Vector;;<init>;;public void <init>(java.util.Collection);;1
java.util.Vector;;toArray;;public synchronized java.lang.Object[] toArray(java.lang.Object[]);;1
java.util.Vector;;addAll;;public synchronized boolean addAll(java.util.Collection);;1
java.util.Vector;;addAll;;public synchronized boolean addAll(int, java.util.Collection);;1
java.util.PriorityQueue;;<init>;;public void <init>(java.util.Collection);;1
java.util.PriorityQueue;;<init>;;public void <init>(java.util.PriorityQueue);;1
java.util.PriorityQueue;;<init>;;public void <init>(java.util.SortedSet);;1
java.util.PriorityQueue;;offer;;public boolean offer(java.lang.Object);;1
java.util.PriorityQueue;;toArray;;public java.lang.Object[] toArray(java.lang.Object[]);;1
java.util.XMLUtils;;importProperties;;static void importProperties(java.util.Properties, org.w3c.dom.Element);;2
java.util.XMLUtils;;save;;static void save(java.util.Properties, java.io.OutputStream, java.lang.String, java.lang.String) throws java.io.IOException;;1
java.util.PropertyResourceBundle;;handleGetObject;;public java.lang.Object handleGetObject(java.lang.String);;1
java.util.Scanner;;useLocale;;public java.util.Scanner useLocale(java.util.Locale);;1
java.util.Scanner;;hasNext;;public boolean hasNext(java.util.regex.Pattern);;1
java.util.Scanner;;next;;public java.lang.String next(java.util.regex.Pattern);;1
java.util.Scanner;;findInLine;;public java.lang.String findInLine(java.util.regex.Pattern);;1
java.util.Scanner;;findWithinHorizon;;public java.lang.String findWithinHorizon(java.util.regex.Pattern, int);;1
java.util.Scanner;;skip;;public java.util.Scanner skip(java.util.regex.Pattern);;1
java.util.Timer;;schedule;;public void schedule(java.util.TimerTask, java.util.Date);;1
java.util.Timer;;schedule;;public void schedule(java.util.TimerTask, java.util.Date, long);;1
java.util.Timer;;scheduleAtFixedRate;;public void scheduleAtFixedRate(java.util.TimerTask, java.util.Date, long);;1
java.util.TreeMap;;<init>;;public void <init>(java.util.SortedMap);;1
java.util.TreeMap;;putAll;;public void putAll(java.util.Map);;1
java.util.TreeMap;;getEntry;;final java.util.TreeMap$Entry getEntry(java.lang.Object);;1
java.util.TreeMap;;put;;public java.lang.Object put(java.lang.Object, java.lang.Object);;1
java.util.TreeMap;;compare;;final int compare(java.lang.Object, java.lang.Object);;1
java.util.TreeMap;;key;;static java.lang.Object key(java.util.TreeMap$Entry);;1
java.util.TreeMap;;addAllForTreeSet;;void addAllForTreeSet(java.util.SortedSet, java.lang.Object);;1
java.util.TreeSet;;<init>;;public void <init>(java.util.SortedSet);;1
java.util.TreeSet;;addAll;;public boolean addAll(java.util.Collection);;1
java.util.UnknownFormatFlagsException;;<init>;;public void <init>(java.lang.String);;1
java.util.UUID;;fromString;;public static java.util.UUID fromString(java.lang.String);;1
java.util.UUID;;compareTo;;public int compareTo(java.util.UUID);;1
java.util.concurrent.AbstractExecutorService;;submit;;public java.util.concurrent.Future submit(java.lang.Runnable);;1
java.util.concurrent.AbstractExecutorService;;submit;;public java.util.concurrent.Future submit(java.lang.Runnable, java.lang.Object);;1
java.util.concurrent.AbstractExecutorService;;submit;;public java.util.concurrent.Future submit(java.util.concurrent.Callable);;1
java.util.concurrent.AbstractExecutorService;;invokeAny;;public java.lang.Object invokeAny(java.util.Collection, long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException, java.util.concurrent.ExecutionException, java.util.concurrent.TimeoutException;;1
java.util.concurrent.AbstractExecutorService;;invokeAll;;public java.util.List invokeAll(java.util.Collection) throws java.lang.InterruptedException;;1
java.util.concurrent.TimeUnit;;timedWait;;public void timedWait(java.lang.Object, long) throws java.lang.InterruptedException;;1
java.util.concurrent.TimeUnit;;timedJoin;;public void timedJoin(java.lang.Thread, long) throws java.lang.InterruptedException;;1
java.util.concurrent.FutureTask;;<init>;;public void <init>(java.util.concurrent.Callable);;1
java.util.concurrent.FutureTask;;get;;public java.lang.Object get(long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException, java.util.concurrent.ExecutionException, java.util.concurrent.TimeoutException;;1
java.util.concurrent.ExecutorCompletionService;;<init>;;public void <init>(java.util.concurrent.Executor);;1
java.util.concurrent.ExecutorCompletionService;;submit;;public java.util.concurrent.Future submit(java.util.concurrent.Callable);;1
java.util.concurrent.ExecutorCompletionService;;submit;;public java.util.concurrent.Future submit(java.lang.Runnable, java.lang.Object);;1
java.util.concurrent.locks.AbstractQueuedSynchronizer;;acquireQueued;;final boolean acquireQueued(java.util.concurrent.locks.AbstractQueuedSynchronizer$Node, int);;1
java.util.concurrent.locks.AbstractQueuedSynchronizer;;isQueued;;public final boolean isQueued(java.lang.Thread);;1
java.util.concurrent.locks.AbstractQueuedSynchronizer;;isOnSyncQueue;;final boolean isOnSyncQueue(java.util.concurrent.locks.AbstractQueuedSynchronizer$Node);;1
java.util.concurrent.locks.AbstractQueuedSynchronizer;;transferForSignal;;final boolean transferForSignal(java.util.concurrent.locks.AbstractQueuedSynchronizer$Node);;1
java.util.concurrent.locks.AbstractQueuedSynchronizer;;fullyRelease;;final int fullyRelease(java.util.concurrent.locks.AbstractQueuedSynchronizer$Node);;1
java.util.concurrent.locks.AbstractQueuedSynchronizer;;owns;;public final boolean owns(java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject);;1
java.util.concurrent.locks.AbstractQueuedSynchronizer;;hasWaiters;;public final boolean hasWaiters(java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject);;1
java.util.concurrent.locks.AbstractQueuedSynchronizer;;getWaitQueueLength;;public final int getWaitQueueLength(java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject);;1
java.util.concurrent.locks.AbstractQueuedSynchronizer;;getWaitingThreads;;public final java.util.Collection getWaitingThreads(java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject);;1
java.util.concurrent.ArrayBlockingQueue;;<init>;;public void <init>(int, boolean, java.util.Collection);;1
java.util.concurrent.ArrayBlockingQueue;;offer;;public boolean offer(java.lang.Object, long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;1
java.util.concurrent.ArrayBlockingQueue;;poll;;public java.lang.Object poll(long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;1
java.util.concurrent.ArrayBlockingQueue;;toArray;;public java.lang.Object[] toArray(java.lang.Object[]);;1
java.util.concurrent.ArrayBlockingQueue;;drainTo;;public int drainTo(java.util.Collection);;1
java.util.concurrent.ArrayBlockingQueue;;drainTo;;public int drainTo(java.util.Collection, int);;1
java.util.concurrent.ConcurrentLinkedDeque;;unlink;;void unlink(java.util.concurrent.ConcurrentLinkedDeque$Node);;1
java.util.concurrent.ConcurrentLinkedDeque;;succ;;final java.util.concurrent.ConcurrentLinkedDeque$Node succ(java.util.concurrent.ConcurrentLinkedDeque$Node);;1
java.util.concurrent.ConcurrentLinkedDeque;;pred;;final java.util.concurrent.ConcurrentLinkedDeque$Node pred(java.util.concurrent.ConcurrentLinkedDeque$Node);;1
java.util.concurrent.ConcurrentLinkedDeque;;<init>;;public void <init>(java.util.Collection);;1
java.util.concurrent.ConcurrentLinkedDeque;;removeFirstOccurrence;;public boolean removeFirstOccurrence(java.lang.Object);;1
java.util.concurrent.ConcurrentLinkedDeque;;removeLastOccurrence;;public boolean removeLastOccurrence(java.lang.Object);;1
java.util.concurrent.ConcurrentLinkedDeque;;addAll;;public boolean addAll(java.util.Collection);;1
java.util.concurrent.ConcurrentLinkedQueue;;<init>;;public void <init>(java.util.Collection);;1
java.util.concurrent.ConcurrentLinkedQueue;;updateHead;;final void updateHead(java.util.concurrent.ConcurrentLinkedQueue$Node, java.util.concurrent.ConcurrentLinkedQueue$Node);;1
java.util.concurrent.ConcurrentLinkedQueue;;succ;;final java.util.concurrent.ConcurrentLinkedQueue$Node succ(java.util.concurrent.ConcurrentLinkedQueue$Node);;1
java.util.concurrent.ConcurrentLinkedQueue;;addAll;;public boolean addAll(java.util.Collection);;1
java.util.concurrent.ConcurrentLinkedQueue;;toArray;;public java.lang.Object[] toArray(java.lang.Object[]);;1
java.util.concurrent.ConcurrentSkipListMap;;compare;;int compare(java.lang.Object, java.lang.Object) throws java.lang.ClassCastException;;1
java.util.concurrent.ConcurrentSkipListMap;;inHalfOpenRange;;boolean inHalfOpenRange(java.lang.Object, java.lang.Object, java.lang.Object);;1
java.util.concurrent.ConcurrentSkipListMap;;inOpenRange;;boolean inOpenRange(java.lang.Object, java.lang.Object, java.lang.Object);;1
java.util.concurrent.ConcurrentSkipListMap;;<init>;;public void <init>(java.util.SortedMap);;1
java.util.concurrent.ConcurrentSkipListMap;;put;;public java.lang.Object put(java.lang.Object, java.lang.Object);;1
java.util.concurrent.ConcurrentSkipListMap;;containsValue;;public boolean containsValue(java.lang.Object);;1
java.util.concurrent.ConcurrentSkipListMap;;equals;;public boolean equals(java.lang.Object);;1
java.util.concurrent.ConcurrentSkipListMap;;putIfAbsent;;public java.lang.Object putIfAbsent(java.lang.Object, java.lang.Object);;1
java.util.concurrent.ConcurrentSkipListMap;;remove;;public boolean remove(java.lang.Object, java.lang.Object);;1
java.util.concurrent.ConcurrentSkipListMap;;replace;;public java.lang.Object replace(java.lang.Object, java.lang.Object);;1
java.util.concurrent.ConcurrentSkipListMap;;headMap;;public java.util.concurrent.ConcurrentNavigableMap headMap(java.lang.Object, boolean);;1
java.util.concurrent.ConcurrentSkipListMap;;tailMap;;public java.util.concurrent.ConcurrentNavigableMap tailMap(java.lang.Object, boolean);;1
java.util.concurrent.ConcurrentSkipListMap;;toList;;static final java.util.List toList(java.util.Collection);;1
java.util.concurrent.ConcurrentSkipListSet;;<init>;;public void <init>(java.util.SortedSet);;1
java.util.concurrent.ConcurrentSkipListSet;;equals;;public boolean equals(java.lang.Object);;1
java.util.concurrent.ConcurrentSkipListSet;;removeAll;;public boolean removeAll(java.util.Collection);;1
java.util.concurrent.CopyOnWriteArrayList;;<init>;;public void <init>(java.util.Collection);;1
java.util.concurrent.CopyOnWriteArrayList;;toArray;;public java.lang.Object[] toArray(java.lang.Object[]);;1
java.util.concurrent.CopyOnWriteArrayList;;containsAll;;public boolean containsAll(java.util.Collection);;1
java.util.concurrent.CopyOnWriteArrayList;;removeAll;;public boolean removeAll(java.util.Collection);;1
java.util.concurrent.CopyOnWriteArrayList;;retainAll;;public boolean retainAll(java.util.Collection);;1
java.util.concurrent.CopyOnWriteArrayList;;addAllAbsent;;public int addAllAbsent(java.util.Collection);;1
java.util.concurrent.CopyOnWriteArrayList;;addAll;;public boolean addAll(java.util.Collection);;1
java.util.concurrent.CopyOnWriteArrayList;;addAll;;public boolean addAll(int, java.util.Collection);;1
java.util.concurrent.CountDownLatch;;await;;public boolean await(long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;1
java.util.concurrent.CyclicBarrier;;await;;public int await(long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException, java.util.concurrent.BrokenBarrierException, java.util.concurrent.TimeoutException;;1
java.util.concurrent.DelayQueue;;poll;;public java.util.concurrent.Delayed poll(long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;1
java.util.concurrent.DelayQueue;;drainTo;;public int drainTo(java.util.Collection);;1
java.util.concurrent.DelayQueue;;drainTo;;public int drainTo(java.util.Collection, int);;1
java.util.concurrent.Exchanger;;exchange;;public java.lang.Object exchange(java.lang.Object, long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException, java.util.concurrent.TimeoutException;;1
java.util.concurrent.locks.LockSupport;;getBlocker;;public static java.lang.Object getBlocker(java.lang.Thread);;1
java.util.concurrent.LinkedBlockingQueue;;<init>;;public void <init>(java.util.Collection);;1
java.util.concurrent.LinkedBlockingQueue;;put;;public void put(java.lang.Object) throws java.lang.InterruptedException;;1
java.util.concurrent.LinkedBlockingQueue;;offer;;public boolean offer(java.lang.Object, long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;2
java.util.concurrent.LinkedBlockingQueue;;offer;;public boolean offer(java.lang.Object);;1
java.util.concurrent.LinkedBlockingQueue;;poll;;public java.lang.Object poll(long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;1
java.util.concurrent.LinkedBlockingQueue;;unlink;;void unlink(java.util.concurrent.LinkedBlockingQueue$Node, java.util.concurrent.LinkedBlockingQueue$Node);;2
java.util.concurrent.LinkedBlockingQueue;;toArray;;public java.lang.Object[] toArray(java.lang.Object[]);;1
java.util.concurrent.LinkedBlockingQueue;;drainTo;;public int drainTo(java.util.Collection, int);;1
java.util.concurrent.Executors;;unconfigurableExecutorService;;public static java.util.concurrent.ExecutorService unconfigurableExecutorService(java.util.concurrent.ExecutorService);;1
java.util.concurrent.Executors;;unconfigurableScheduledExecutorService;;public static java.util.concurrent.ScheduledExecutorService unconfigurableScheduledExecutorService(java.util.concurrent.ScheduledExecutorService);;1
java.util.concurrent.Executors;;callable;;public static java.util.concurrent.Callable callable(java.lang.Runnable, java.lang.Object);;1
java.util.concurrent.Executors;;callable;;public static java.util.concurrent.Callable callable(java.lang.Runnable);;1
java.util.concurrent.Executors;;callable;;public static java.util.concurrent.Callable callable(java.security.PrivilegedAction);;1
java.util.concurrent.Executors;;callable;;public static java.util.concurrent.Callable callable(java.security.PrivilegedExceptionAction);;1
java.util.concurrent.Executors;;privilegedCallable;;public static java.util.concurrent.Callable privilegedCallable(java.util.concurrent.Callable);;1
java.util.concurrent.Executors;;privilegedCallableUsingCurrentClassLoader;;public static java.util.concurrent.Callable privilegedCallableUsingCurrentClassLoader(java.util.concurrent.Callable);;1
java.util.concurrent.ThreadPoolExecutor;;runWorker;;final void runWorker(java.util.concurrent.ThreadPoolExecutor$Worker);;1
java.util.concurrent.ThreadPoolExecutor;;<init>;;public void <init>(int, int, long, java.util.concurrent.TimeUnit, java.util.concurrent.BlockingQueue, java.util.concurrent.ThreadFactory, java.util.concurrent.RejectedExecutionHandler);;1
java.util.concurrent.ThreadPoolExecutor;;execute;;public void execute(java.lang.Runnable);;1
java.util.concurrent.ThreadPoolExecutor;;awaitTermination;;public boolean awaitTermination(long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;1
java.util.concurrent.ThreadPoolExecutor;;setThreadFactory;;public void setThreadFactory(java.util.concurrent.ThreadFactory);;1
java.util.concurrent.ThreadPoolExecutor;;setRejectedExecutionHandler;;public void setRejectedExecutionHandler(java.util.concurrent.RejectedExecutionHandler);;1
java.util.concurrent.ThreadPoolExecutor;;setKeepAliveTime;;public void setKeepAliveTime(long, java.util.concurrent.TimeUnit);;1
java.util.concurrent.ThreadPoolExecutor;;getKeepAliveTime;;public long getKeepAliveTime(java.util.concurrent.TimeUnit);;1
java.util.concurrent.SynchronousQueue;;put;;public void put(java.lang.Object) throws java.lang.InterruptedException;;1
java.util.concurrent.SynchronousQueue;;offer;;public boolean offer(java.lang.Object, long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;2
java.util.concurrent.SynchronousQueue;;offer;;public boolean offer(java.lang.Object);;1
java.util.concurrent.SynchronousQueue;;poll;;public java.lang.Object poll(long, java.util.concurrent.TimeUnit) throws java.lang.InterruptedException;;1
java.util.concurrent.SynchronousQueue;;containsAll;;public boolean containsAll(java.util.Collection);;1
java.util.concurrent.SynchronousQueue;;toArray;;public java.lang.Object[] toArray(java.lang.Object[]);;1
java.util.concurrent.SynchronousQueue;;drainTo;;public int drainTo(java.util.Collection);;1
java.util.concurrent.SynchronousQueue;;drainTo;;public int drainTo(java.util.Collection, int);;1
java.util.concurrent.SynchronousQueue;;objectFieldOffset;;static long objectFieldOffset(sun.misc.Unsafe, java.lang.String, java.lang.Class);;2
java.util.concurrent.ScheduledThreadPoolExecutor;;reExecutePeriodic;;void reExecutePeriodic(java.util.concurrent.RunnableScheduledFuture);;1
java.util.concurrent.ForkJoinPool;;work;;final void work(java.util.concurrent.ForkJoinWorkerThread);;1
