class name;;Method name;;number of detected pattern;;method Declaration;;parameter;;number of occurrences;;occurrenceType;;unitOnwhichOccurrenceIsDetected;;commentFragment
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r3 = virtualinvoke r1.<java.beans.PropertyChangeEvent: java.lang.Object getSource()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r9 = virtualinvoke r1.<java.beans.PropertyChangeEvent: java.lang.Object getNewValue()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.beans.beancontext.BeanContextSupport;;propertyChange;;1;;public void propertyChange(java.beans.PropertyChangeEvent)
*;; * ;; * ;;*;;r1;;4
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r2 = virtualinvoke r1.<java.beans.PropertyChangeEvent: java.lang.String getPropertyName()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r3 = virtualinvoke r1.<java.beans.PropertyChangeEvent: java.lang.Object getSource()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r12 = virtualinvoke r1.<java.beans.PropertyChangeEvent: java.lang.Object getOldValue()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r13 = virtualinvoke r1.<java.beans.PropertyChangeEvent: java.lang.Object getNewValue()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.beans.beancontext.BeanContextSupport;;getChildBeanContextChild;;1;;protected static final java.beans.beancontext.BeanContextChild getChildBeanContextChild(java.lang.Object)
*;; * ;; * ;;*;;r0;;1
*;;*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;$r8 = interfaceinvoke $r7.<java.beans.beancontext.BeanContextProxy: java.beans.beancontext.BeanContextChild getBeanContextProxy()>();;pattern detected param  r0 must not be null it define a local $r7which used in  InvokeExpr 
java.beans.beancontext.BeanContextSupport;;classEquals;;2;;protected static final boolean classEquals(java.lang.Class, java.lang.Class)
*;; * ;; * ;;*;;r0;;2
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$z0 = virtualinvoke r0.<java.lang.Object: boolean equals(java.lang.Object)>(r1);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r2 = virtualinvoke r0.<java.lang.Class: java.lang.String getName()>();;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;*;;r1;;1
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r3 = virtualinvoke r1.<java.lang.Class: java.lang.String getName()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
